Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1526131,13-Oct-19,Tennessee,Nashville,3400 Alameda St,1,0,N/A
1526320,12-Oct-19,Oregon,Scappoose,Scappoose Vernonia Hwy,1,0,N/A
1523848,10-Oct-19,Tennessee,Ridgetop,2023 Lake Rd,1,0,N/A
1522917,8-Oct-19,Maine,Eustis,N/A,1,0,N/A
1523339,8-Oct-19,Montana,Ronan,Parizeau Ln,1,0,N/A
1522472,8-Oct-19,Texas,Lubbock,3500 block of County Rd 6000,1,0,N/A
1527348,6-Oct-19,Wisconsin,Marinette (county),N/A,1,0,N/A
1521090,6-Oct-19,New Jersey,Paterson,133 Harrison St,1,0,N/A
1520520,6-Oct-19,California,Fresno,3300 block of E Normal Ave,1,0,N/A
1520107,5-Oct-19,Alabama,Friendship,N/A,1,0,N/A
1521125,5-Oct-19,South Carolina,Hanahan,5800 block of Robinson St,1,0,N/A
1519354,4-Oct-19,Indiana,Indianapolis,8700 block of Pemberton Cir,1,0,N/A
1518529,3-Oct-19,Georgia,Atlanta,2900 block of River Ridge Dr,1,0,N/A
1517767,2-Oct-19,Georgia,Decatur,2500 block of Columbia Dr,1,0,N/A
1517546,2-Oct-19,Florida,Gulf Breeze,1000 Block of Coronado Ct,1,0,N/A
1517049,1-Oct-19,New York,Corona (Queens),106-06 160th St,1,0,N/A
1515980,30-Sep-19,North Carolina,Charlotte,210 E Trade St,1,0,N/A
1515339,29-Sep-19,Rhode Island,Providence,15 Detroit Ave,1,1,N/A
1515403,29-Sep-19,New Mexico,Albuquerque,3900 block of Garcia St NE,1,0,N/A
1515518,28-Sep-19,Illinois,Mundelein,200 block of Longwood Terrace,1,0,N/A
1514898,28-Sep-19,Texas,San Antonio,900 block of Pine Eagle Ln,1,0,N/A
1516320,28-Sep-19,Pennsylvania,Waynesburg,Garards Fort Rd,1,0,N/A
1515030,28-Sep-19,Georgia,Brunswick,578 Myers Hill Rd,1,0,N/A
1514922,27-Sep-19,Ohio,Columbus,S Harris Ave,1,0,N/A
1514363,26-Sep-19,North Carolina,Winston Salem (Winston-salem),2022 Bloomfield Dr,1,0,N/A
1512772,25-Sep-19,Texas,Spring,810 Rayford Rd,1,0,N/A
1511907,24-Sep-19,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,1,0,N/A
1608875,22-Sep-19,Kentucky,Covington,3000 block of Sugar Camp Rd,1,0,N/A
1511135,22-Sep-19,Illinois,Decatur,1400 block of E Johns Ave,1,0,N/A
1509915,21-Sep-19,New York,Newburgh,Liberty Street and Clinton Street,1,1,N/A
1509367,20-Sep-19,Louisiana,Baton Rouge,9643 Balboa Dr,1,0,N/A
1508756,19-Sep-19,Wisconsin,Milwaukee,N 5th St and W Center St,1,0,N/A
1506553,17-Sep-19,Wisconsin,Reeseville,Mud Lake Rd,1,0,N/A
1504579,15-Sep-19,Texas,Arlington,1409 Cloyne Dr,1,1,N/A
1504619,15-Sep-19,Texas,Fort Worth,7700 block of Greengage Dr,1,0,N/A
1505334,15-Sep-19,Michigan,Detroit,16600 block of Belton St,1,0,N/A
1503927,14-Sep-19,Kentucky,Louisville,2400 block of Elliot Ave,1,0,N/A
1502475,12-Sep-19,Missouri,Saint Louis,9605 Jacobi Ave,1,0,N/A
1502851,12-Sep-19,Florida,Lake Worth (Palm Springs),2500 block of Springdale Blvd,1,0,N/A
1501152,10-Sep-19,Pennsylvania,Philadelphia,2500 block of N 9th St,1,1,N/A
1501228,10-Sep-19,Iowa,Fort Dodge,721 N 8th St,1,0,N/A
1500260,9-Sep-19,Massachusetts,Auburn,15 St Mark St,1,0,N/A
1499671,8-Sep-19,Michigan,Grand Rapids,1000 block of Clancy Ave NE,1,0,N/A
1499567,8-Sep-19,Pennsylvania,Pittsburgh,300 block of Fingal St,1,0,N/A
1499224,7-Sep-19,Washington,Lynnwood,2500 204th Place SW,1,0,N/A
1501194,6-Sep-19,Washington,Selah,500 block of Selah Ave,1,0,N/A
1498337,5-Sep-19,California,Visalia,W Sweet Ct,1,0,N/A
1496835,4-Sep-19,Connecticut,Danbury,17 Silversmith Dr,1,0,N/A
1497036,4-Sep-19,Tennessee,Memphis,2745 Airways Blvd,1,1,N/A
1494737,2-Sep-19,California,Oakland,2100 block of East 22nd St,1,0,N/A
1494294,1-Sep-19,Louisiana,Shreveport,326 E Stoner Ave,1,0,N/A
1494530,1-Sep-19,Mississippi,Carriere,11101 Preacher Powell Rd,1,0,N/A
1495103,1-Sep-19,Alabama,Geneva,E Latimer Ave,1,0,N/A
1494302,1-Sep-19,Louisiana,Lafayette,100 block of S June Dr,1,0,N/A
1498326,31-Aug-19,Illinois,Galesburg,Bateman St,1,0,N/A
1491718,29-Aug-19,Michigan,Detroit,1781 S Fort St,1,1,N/A
1490546,28-Aug-19,Virginia,Petersburg,100 block of Lieutenants Run Dr,1,0,N/A
1489985,27-Aug-19,Illinois,Dolton,1203 E 142nd St,1,0,N/A
1490936,27-Aug-19,Louisiana,Marrero,6100 block of Adam Dr,1,0,N/A
1488879,26-Aug-19,Pennsylvania,Gordon,604 Hobart St,1,0,N/A
1488638,26-Aug-19,Pennsylvania,Gordon,604 Hobart St,1,0,N/A
1490607,25-Aug-19,Alabama,Huntsville,Rime Village Dr,1,0,N/A
1487550,24-Aug-19,Florida,Daytona Beach,212 S Keech St,1,0,N/A
1486568,23-Aug-19,Alabama,Birmingham (Tarrant),1135 Pinson Valley Pkwy,1,0,N/A
1486759,23-Aug-19,Idaho,Boise,900 block of Belmont St,1,0,N/A
1486893,23-Aug-19,Florida,Tallahassee,1700 Joe Louis St,1,0,N/A
1485322,21-Aug-19,Illinois,Dolton,14900 block of Oak St,1,0,N/A
1483899,20-Aug-19,Pennsylvania,York,258 E Philadelphia St,1,0,N/A
1482238,18-Aug-19,Florida,Miami (Cutler Bay),19820 Dothan Rd,1,0,N/A
1481936,17-Aug-19,California,Poway,13409 Midland Rd,1,0,N/A
1482469,17-Aug-19,Oklahoma,Clinton,14th St and Dunn Ave,1,0,N/A
1481679,17-Aug-19,Kansas,Topeka,2229 SE Ohio Ave,1,0,N/A
1482423,17-Aug-19,Ohio,Cincinnati,900 block of Dana Ave,1,0,N/A
1481968,16-Aug-19,Texas,Fort Worth,4245 Wilbarger St,1,0,N/A
1481415,16-Aug-19,Alabama,Montgomery,Coronet Drive,1,0,N/A
1479992,14-Aug-19,West Virginia,Nitro,1324 Main Ave,1,0,N/A
1481097,14-Aug-19,Arizona,Phoenix,39th Avenue and Van Buren Street,1,0,N/A
1480024,14-Aug-19,Utah,Saint George (St George),252 N 2700 East,1,0,N/A
1479182,14-Aug-19,Texas,Dallas,3535 Munger Ave,1,0,N/A
1485063,12-Aug-19,Nevada,Las Vegas,5000 block of Duneville St,1,0,N/A
1477032,11-Aug-19,Michigan,Lansing,Leslie St and Walsh St,1,0,N/A
1476537,11-Aug-19,Ohio,Cincinnati,2100 block of Queen City Ave,1,1,N/A
1475708,10-Aug-19,Ohio,Fairfield,5800 block of Sigmon Way,1,0,N/A
1473393,8-Aug-19,Kansas,Olathe,12500 S Constance St,1,0,N/A
1474852,8-Aug-19,Illinois,Bensenville,200 block of George St,1,0,N/A
1473306,6-Aug-19,New York,Bronx,Sheridan Ave,1,0,N/A
1470479,5-Aug-19,Alabama,Tuscaloosa,301 Helen Keller Blvd,1,2,N/A
1469267,4-Aug-19,Louisiana,Monroe,800 S 7th St,1,0,N/A
1465898,2-Aug-19,Virginia,Colonial Heights,100 block of Bruce Ave,1,0,N/A
1465473,1-Aug-19,Texas,Arlington,Cantor Dr and N Collins St,1,0,N/A
1465536,1-Aug-19,Montana,Toston,Crow Creek Rd,1,0,N/A
1466528,1-Aug-19,Arkansas,Little Rock,8900 block of Merrivale Dr,1,0,N/A
1464941,30-Jul-19,Arizona,Tucson,4700 block of Linden Street,1,0,N/A
1462854,30-Jul-19,Arizona,Tucson,4700 block of E Linden St,1,0,N/A
1462610,29-Jul-19,Pennsylvania,Columbia,102 N 3rd St,1,0,N/A
1461110,28-Jul-19,Illinois,Chicago,9600 block of S Escanaba Ave,1,0,N/A
1462286,27-Jul-19,Alaska,Marshall,N/A,1,0,N/A
1459239,26-Jul-19,Illinois,Aurora,400 block of E Benton St,1,0,N/A
1460198,26-Jul-19,Texas,Jasper,1100 block of Co Rd 356,1,0,N/A
1457269,25-Jul-19,New Jersey,Atlantic City,102 S Massachusetts Ave,1,0,N/A
1457258,24-Jul-19,Texas,San Antonio,10362 Sahara Dr,1,0,N/A
1456902,24-Jul-19,Texas,San Antonio,1600 block of Romero St,1,0,N/A
1457108,24-Jul-19,Ohio,Harrison,10000 block of Winding Way Dr,1,0,N/A
1455368,22-Jul-19,Georgia,Athens,110 Carriage Ct,1,0,N/A
1453968,21-Jul-19,Louisiana,Winnsboro,Smith St and Blanson St,1,0,N/A
1453856,21-Jul-19,Virginia,Petersburg,100 block of Culpepper Ave,1,1,N/A
1453343,21-Jul-19,Maryland,Woodbine,14000 block of Carriage Mill Rd,1,0,N/A
1455113,21-Jul-19,Mississippi,Woodland,Co Rd 83,1,0,N/A
1453186,20-Jul-19,Missouri,Saint Louis,10000 block of Toelle Ln,1,0,N/A
1453388,20-Jul-19,Texas,Houston,Walnut Brook Ct,1,0,N/A
1453316,20-Jul-19,Mississippi,Columbus,2535 Main St,1,0,N/A
1455031,19-Jul-19,Oklahoma,Oklahoma City,9700 Skylark Rd,1,0,N/A
1453955,18-Jul-19,Texas,Livingston (Segno),N/A,1,0,N/A
1450581,17-Jul-19,Illinois,Shelbina,200 block of W Beech St,1,0,N/A
1449886,17-Jul-19,Texas,Channelview,16300 block of Pecan St,2,0,N/A
1450859,17-Jul-19,Missouri,Shelbina,200 block of W Beech St,1,0,N/A
1447821,14-Jul-19,Colorado,Aurora,Newark St and E 13th Ave,1,0,N/A
1447491,14-Jul-19,Arizona,Chandler,Chandler Blvd and Price Rd,1,0,N/A
1446409,12-Jul-19,Texas,Spring,7303 Spring Cypress Rd,1,0,N/A
1446499,11-Jul-19,Michigan,Ypsilanti,600 block of Desoto Ave,1,0,N/A
1442417,8-Jul-19,California,San Francisco,24th St and Capp St,1,0,N/A
1441469,7-Jul-19,Indiana,East Chicago,5000 block of Northcote Ave,1,1,N/A
1442733,6-Jul-19,Montana,Helena,98 W Custer Ave,1,0,N/A
1440596,6-Jul-19,Utah,Payson,FR 021,2,0,N/A
1444493,6-Jul-19,Indiana,Kendallville,1900 block of Aspen Cove,1,0,N/A
1439323,2-Jul-19,Arizona,Phoenix,N/A,1,0,N/A
1437995,2-Jul-19,Washington,Federal Way,4519 SW 321st St,1,0,N/A
1437834,30-Jun-19,Arizona,Paulden,Forest Service 573 Rd and AZ 89,1,0,N/A
1437037,30-Jun-19,Louisiana,Lafayette,100 block of Northern Ave,1,0,N/A
1434639,28-Jun-19,Louisiana,Shreveport,3800 block of Elmer Ln,1,0,N/A
1436602,28-Jun-19,West Virginia,Junior,Island Rd,1,0,N/A
1437559,28-Jun-19,Mississippi,Ellisville,N/A,1,0,N/A
1433166,26-Jun-19,Kentucky,Kimper,550 Long Fork Rd,1,0,N/A
1430164,24-Jun-19,Tennessee,Memphis,3670 Pershing Park Dr,1,0,N/A
1431541,24-Jun-19,California,San Bernardino,933 E Central Ave,1,0,N/A
1429406,23-Jun-19,Mississippi,Jackson,Ginger Dr,1,0,N/A
1428280,21-Jun-19,Texas,Katy,28200 block of S Firethorne Rd,1,0,N/A
1427218,20-Jun-19,South Carolina,Greenville,Dronfield Dr,1,0,N/A
1427181,19-Jun-19,Indiana,South Bend,100 block of Woodhill Ln,1,0,N/A
1426296,19-Jun-19,Oregon,Portland,NE Sandy Blvd and Prescott St,1,0,N/A
1429770,18-Jun-19,Wisconsin,Milwaukee,N 45th St and W Concordia Ave,1,0,N/A
1424395,17-Jun-19,Wisconsin,Kenosha,2000 block of 60th St,1,0,N/A
1423526,16-Jun-19,Alabama,Birmingham,2800 block of Thyer Cir,1,2,N/A
1424925,16-Jun-19,Texas,San Angelo,2400 block of Junius St,1,0,N/A
1421241,12-Jun-19,Georgia,Gray,N/A,1,0,N/A
1419559,11-Jun-19,Kentucky,Rocky Hill,N/A,1,0,N/A
1419834,10-Jun-19,Mississippi,Horn Lake,Conrail Cir,1,1,N/A
1419431,10-Jun-19,South Carolina,North Charleston,2800 block of Ranger Drive,1,0,N/A
1418975,9-Jun-19,Alabama,Tuscaloosa,Skyland Blvd and McFarland Blvd,1,0,N/A
1418818,9-Jun-19,Idaho,Montpelier,US Hwy 30,1,0,N/A
1418384,8-Jun-19,North Carolina,Kannapolis,2461 Wonder Dr,1,0,N/A
1417620,7-Jun-19,West Virginia,Lewisburg,Feamster Rd,1,0,N/A
1416972,7-Jun-19,Arizona,Tucson (Tuscon),8000 block of N Country Home Ln,1,0,N/A
1417080,7-Jun-19,Texas,Lubbock,1600 block of 58th St,1,0,N/A
1418578,7-Jun-19,Wisconsin,Wausau,328 N Second Ave,1,0,N/A
1415323,6-Jun-19,Ohio,Columbus,40 block of W Welch Ave,1,1,N/A
1419903,3-Jun-19,Texas,Inez,Co Rd 325,1,0,N/A
1413663,2-Jun-19,Oklahoma,Byars,110th St and Sandy Ave,1,0,N/A
1413510,2-Jun-19,Tennessee,Greeneville,E Stagecoach Rd,1,0,N/A
1412302,1-Jun-19,Maryland,Ellicott City,4261 Montgomery Rd,1,0,N/A
1410916,31-May-19,Oklahoma,Edmond,Fretz Ave and W Danforth Rd,1,0,N/A
1409965,30-May-19,South Carolina,Sumter,500 block of S Lafayette Dr,1,0,N/A
1410011,30-May-19,Mississippi,Pearl,Ridgecrest Dr,1,0,N/A
1408146,28-May-19,Mississippi,Laurel,Houston Rd,1,0,N/A
1407338,27-May-19,Florida,Tallahassee,1325 W Tharpe St,1,0,N/A
1408646,27-May-19,Arizona,Phoenix,27th Ave and Southern Ave,1,0,N/A
1406147,27-May-19,Florida,Pensacola,2369 N Palafox St,1,1,N/A
1406974,27-May-19,Georgia,Savannah,7202 White Bluff Rd,1,0,N/A
1455974,26-May-19,Alabama,Talladega,500 Sloan Ave W,1,0,N/A
1406563,26-May-19,Arizona,Tucson,7300 block of E Marigold Cir,1,0,N/A
1405954,26-May-19,Virginia,Richmond,2813 Bainbridge St,1,2,N/A
1410272,26-May-19,Florida,Valrico,1035 Grand Canyon Dr,1,0,N/A
1412206,26-May-19,Washington,Toppenish,800 block of Washington Ave,1,0,N/A
1404771,25-May-19,Tennessee,Memphis,2900 block of Clearbrook St,1,0,N/A
1405012,25-May-19,Louisiana,Baton Rouge,3766 Lanier Dr,1,0,N/A
1405583,25-May-19,Kentucky,Bardstown,105 Bard Ave,1,0,N/A
1402529,21-May-19,Ohio,Belle Valley,Outpost Rd,1,0,N/A
1399436,19-May-19,South Carolina,Greenville,5 Young St,1,0,N/A
1398159,17-May-19,Missouri,Kansas City,11300 block of Calico Dr,1,0,N/A
1398153,17-May-19,Arkansas,Little Rock,2123 Labette Manor,1,0,N/A
1398927,16-May-19,Oklahoma,Calera,1193 Sterret Rd,1,0,N/A
1395723,15-May-19,Ohio,Toledo,1100 block of Westgate Rd,1,0,N/A
1395374,14-May-19,Missouri,Kansas City,5000 N Oak Trafficway,1,0,N/A
1400050,13-May-19,Illinois,Chicago,3100 block of S Pulaski Rd,1,0,N/A
1393281,12-May-19,California,Fresno,1800 block of E Jensen Ave,1,0,N/A
1393162,12-May-19,Ohio,Toledo,1121 Joyce Lane,1,0,N/A
1392942,12-May-19,Montana,Billings,12 Stella St,1,0,N/A
1392351,11-May-19,Tennessee,Antioch,3800 block of Swan Ridge Dr,1,0,N/A
1394434,11-May-19,Texas,Victoria,700 block of Salem Rd,1,0,N/A
1395097,11-May-19,Tennessee,Jackson,164 Allen Ave,1,0,N/A
1392543,11-May-19,Illinois,Champaign,1600 block of Hedge Rd,1,1,N/A
1392677,11-May-19,Idaho,Idaho Falls,US-20,1,0,N/A
1390919,9-May-19,Arizona,Phoenix,Northern Ave and 12th St,1,0,N/A
1390793,8-May-19,Florida,Riverview,8900 block of Riverlachen Way,1,0,N/A
1387642,5-May-19,Wisconsin,Milwaukee,3100 block of N 47th St,1,0,N/A
1387125,4-May-19,Illinois,Venice,600 block of 3rd St,1,1,N/A
1387168,4-May-19,Illinois,Centralia,100 block of S Pine St,1,0,N/A
1388834,3-May-19,Georgia,Covington,Kristen Pl,1,0,N/A
1385486,2-May-19,Texas,Lufkin,N/A,1,0,N/A
1384330,29-Apr-19,Arizona,Yuma,4760 S US Hwy 95,1,0,N/A
1381613,27-Apr-19,Massachusetts,Great Barrington,Monument Valley Rd,1,0,N/A
1380603,25-Apr-19,Indiana,Gary,1100 block of Rutledge St,1,0,N/A
1376917,20-Apr-19,Ohio,Cleveland,14210 Rexwood Ave,1,0,N/A
1377378,20-Apr-19,Mississippi,Natchez,201-A Morgantown Rd,1,0,N/A
1376919,19-Apr-19,Michigan,Stevensville,N/A,1,0,N/A
1372960,15-Apr-19,Tennessee,Etowah,Co Rd 609,1,0,N/A
1370948,14-Apr-19,Missouri,Saint Louis,1700 block of Parktree Ln,1,0,N/A
1371035,14-Apr-19,New York,Syracuse,Village Dr,1,0,N/A
1372315,13-Apr-19,New York,Yonkers,358 Nepperhan Ave,1,0,N/A
1370591,13-Apr-19,North Carolina,Rocky Mount,7200 block of Summerlea Place,1,0,N/A
1370974,13-Apr-19,Kentucky,Lawrenceburg,1020 Country Estates,1,0,N/A
1371988,13-Apr-19,Texas,Colorado City,300 block of W 6th St,1,0,N/A
1370249,13-Apr-19,Alabama,Birmingham (Vestavia Hills),500 Old Town Rd,1,1,N/A
1370281,13-Apr-19,Alabama,Montgomery,4000 block of Amesbury Dr,1,0,N/A
1370287,12-Apr-19,Texas,Fort Worth,2200 Warfield Ave,1,0,N/A
1368140,10-Apr-19,Oklahoma,Tulsa,US-75 and N Peoria Ave,1,0,N/A
1366615,8-Apr-19,Georgia,Dallas,158 Laurelcrest Ln,1,0,N/A
1368008,7-Apr-19,Mississippi,Indianola,200 block of W Augusta St,1,0,N/A
1365495,7-Apr-19,Maryland,Fort Washington,13000 block of Buchanan Dr,1,0,N/A
1364591,5-Apr-19,Alabama,Birmingham,9637 Westfield Rd,1,0,N/A
1363434,4-Apr-19,Mississippi,Tunica,Nellie Johnson Dr,1,0,N/A
1362942,3-Apr-19,Virginia,Richmond (North Chesterfield),200 block of Reams Ct,1,0,N/A
1364291,3-Apr-19,Indiana,Gary,4100 block of Broadway,1,0,N/A
1362434,2-Apr-19,New Mexico,Albuquerque,Celestial Ave NW,1,0,N/A
1360750,31-Mar-19,Texas,Belton,201 Rabern Ct,1,0,N/A
1359562,30-Mar-19,Georgia,Norcross,Wynhall Dr,1,0,N/A
1360810,30-Mar-19,Kansas,Concordia,120th Rd and River Bottom Rd,1,0,N/A
1354947,25-Mar-19,New York,Buffalo,Hoyt St,1,0,N/A
1354713,24-Mar-19,Iowa,Montrose,2308 280th St,1,0,N/A
1383237,24-Mar-19,Utah,Salt Lake City,N/A,1,0,N/A
1352829,22-Mar-19,Arkansas,Springdale,Singletree Ave,1,0,N/A
1354026,22-Mar-19,North Carolina,Fayetteville,3100 Cricket Rd,1,0,N/A
1353439,22-Mar-19,Arizona,Phoenix,4700 block of West Mitchell Dr,1,0,N/A
1352207,20-Mar-19,Ohio,Mansfield,1600 block of Frontier Trail,1,0,N/A
1356292,20-Mar-19,Mississippi,Picayune,601 Richard St,1,0,N/A
1351519,19-Mar-19,Texas,Tomball (The Woodlands),1600 block of Sawdust Rd,1,0,N/A
1349563,18-Mar-19,Utah,Salt Lake City (Kearns),5007 W 5400 South,1,0,N/A
1350746,18-Mar-19,Texas,Spring,25811 Elmley Place,1,0,N/A
1348185,16-Mar-19,Florida,Miami Gardens,21200 block of NW 27th Ct,1,0,N/A
1348026,15-Mar-19,Tennessee,Nashville,17th Ave N and Hayes St,1,0,N/A
1347878,14-Mar-19,Mississippi,Greenville,247 Crescent St,1,0,N/A
1346113,13-Mar-19,Texas,Houston,12929 Northwest Fwy,1,0,N/A
1345043,11-Mar-19,Virginia,Evington,152 Benchmark Dr,1,0,N/A
1343682,9-Mar-19,Michigan,Detroit,19000 block of Biltmore St,1,0,N/A
1343015,9-Mar-19,Louisiana,New Orleans,6500 block of Dwyer Rd,1,0,N/A
1343223,9-Mar-19,New Jersey,Barnegat,91 Gunning River Rd,1,0,N/A
1343205,9-Mar-19,Illinois,Chicago,7300 block of S Aberdeen St,1,0,N/A
1347871,9-Mar-19,Mississippi,Greenwood,200 block of N Stone Ave,1,0,N/A
1342924,8-Mar-19,Georgia,Douglasville,Legend Creek Way,1,0,N/A
1341626,7-Mar-19,West Virginia,Huntington,6200 block of Wentz Hollow Rd,1,0,N/A
1340335,5-Mar-19,Texas,Midland,3306 Eagle Cove,1,0,N/A
1340440,4-Mar-19,Missouri,Saint Louis,8300 block of Flora Ave,1,0,N/A
1336645,26-Feb-19,South Dakota,Rapid City,700 block of Blaine Ave,1,0,N/A
1334155,24-Feb-19,Ohio,Niles,5836 US-422,1,0,N/A
1333774,23-Feb-19,South Carolina,North Charleston,2800 block of O'Brien St,1,0,N/A
1331403,20-Feb-19,South Carolina,Spartanburg,N/A,1,0,N/A
1331529,19-Feb-19,Oregon,Unity,N/A,1,0,N/A
1329984,18-Feb-19,Indiana,Richmond,2115 Grand Blvd,1,0,N/A
1329406,17-Feb-19,Iowa,Davenport,2426 N Michigan Ave,1,0,N/A
1326968,13-Feb-19,Louisiana,Marrero,2000 block of Rue Racine,1,0,N/A
1323311,9-Feb-19,Texas,Houston,5707 W Airport Blvd,1,0,N/A
1323697,9-Feb-19,Mississippi,Saucier,Riceville Rd and McHenry Rd,2,0,N/A
1323453,9-Feb-19,Alabama,Troy,Co Rd 7741 and Needmore Rd,1,0,N/A
1322043,7-Feb-19,South Carolina,Greer,Bent Creek Dr,1,0,N/A
1320361,5-Feb-19,Texas,Fort Worth,5370 Blue Mound Rd,1,0,N/A
1320271,5-Feb-19,Utah,Salt Lake City (West Valley City),1347 W 2320 South,1,0,N/A
1321354,5-Feb-19,Georgia,Waleska,Moores Mill Ln,1,0,N/A
1318461,3-Feb-19,Georgia,Harlem,1407 Country Woods Ln,1,0,N/A
1318649,3-Feb-19,California,Firebaugh,600 block of N. Fairfax Ave,1,0,N/A
1322220,1-Feb-19,New York,Putnam Valley,56 Ridge Avenue,1,0,N/A
1314249,27-Jan-19,Iowa,Lincoln,160th Ave and Co Hwy B53,1,0,N/A
1313441,27-Jan-19,Texas,Spring,23100 block of Kimberly Glen Lane,1,0,N/A
1309738,24-Jan-19,Missouri,Saint Louis,700 block of Dover Pl,1,0,N/A
1309745,22-Jan-19,Ohio,Alliance,N/A,1,0,N/A
1308070,22-Jan-19,New York,Syracuse,921 Ballantyne Rd,1,0,N/A
1308482,22-Jan-19,Texas,Houston,16900 block of Jenikay Ln,1,0,N/A
1308241,21-Jan-19,Virginia,Hanover (Mangohick),100 block of Robin Ln,1,0,N/A
1307368,21-Jan-19,Kansas,Wichita,2201 E MacArthur Rd,1,0,N/A
1306428,20-Jan-19,Michigan,Houghton Lake,N/A,1,0,N/A
1306011,19-Jan-19,Texas,Houston,11600 Vinedale Dr,1,0,N/A
1308718,19-Jan-19,Texas,Temple,4700 block of Midway Dr,2,0,N/A
1306395,19-Jan-19,Florida,Jacksonville,6000 block of Toyota Dr,1,0,N/A
1306941,19-Jan-19,South Carolina,Allendale,200 block of Bing St,1,0,N/A
1305643,19-Jan-19,Texas,Houston,2107 Linden Creek Ln,1,0,N/A
1304982,18-Jan-19,Alabama,Bay Minette,Anderson Blvd,1,0,N/A
1304673,17-Jan-19,South Carolina,Chesnee,Bill Lattimore Rd,1,0,N/A
1305283,17-Jan-19,Illinois,Romeoville,Weber Rd and Airport Rd,1,0,N/A
1303798,16-Jan-19,Mississippi,Florence,600 block of White Rd,1,0,N/A
1314478,16-Jan-19,Pennsylvania,Levittown,Indigo Rd,1,0,N/A
1305697,16-Jan-19,Georgia,Atlanta,200 Block of Springside Dr SE,1,0,N/A
1305254,16-Jan-19,North Carolina,Granite Falls,112 Falls Ave,1,0,N/A
1302992,16-Jan-19,Texas,Houston,4000 W 34th St,1,0,N/A
1300600,14-Jan-19,Florida,Altamonte Springs,Lake Mobile Dr,1,0,N/A
1301688,13-Jan-19,Alabama,Orrville,N/A,1,0,N/A
1299432,12-Jan-19,Oregon,Bend,825 NE Watt Way,1,0,N/A
1299668,12-Jan-19,Louisiana,New Orleans,6780 Bundy Rd,1,0,N/A
1297524,10-Jan-19,Tennessee,Madison,201 E Palestine Ave,1,0,N/A
1296573,8-Jan-19,Virginia,Bedford,Wycliffe St,1,0,N/A
1295963,7-Jan-19,Alabama,Toney,500 block of  Carter Grove Rd,1,0,N/A
1295161,6-Jan-19,Alabama,Dadeville,200 block of Centerpoint Rd,1,0,N/A
1356860,6-Jan-19,California,San Jose,Thistlewood Court,1,0,N/A
1293992,5-Jan-19,Oklahoma,Tulsa,7902 S Sheridan Rd,1,0,N/A
1291882,3-Jan-19,Kentucky,Henderson,2200 block of Holloway Lane,1,0,N/A
1292019,3-Jan-19,Georgia,Augusta,2000 block of Ellis St,1,0,N/A
1289551,1-Jan-19,District of Columbia,Washington,8th St SE and I St SE,1,0,N/A
1289802,1-Jan-19,Indiana,Gary,700 block of Kentucky St,1,0,N/A
1289271,31-Dec-18,Georgia,Lawrenceville,1874 Riverlanding Cir,2,0,N/A
1289265,30-Dec-18,Missouri,Saint Louis,10400 block of Baron Dr,1,0,N/A
1288497,30-Dec-18,Texas,Dallas,1207 E Red Bird Ln,1,0,N/A
1299646,30-Dec-18,California,Nipomo,800 block of Tannis Place,1,0,N/A
1286304,26-Dec-18,Mississippi,Goodman,91 Cedar Grove Dr,1,0,N/A
1286417,26-Dec-18,Florida,Lake City,200 block of SE Anastasia St,1,0,N/A
1284928,25-Dec-18,West Virginia,Montana Mines,Lofty Ln,1,0,N/A
1283079,23-Dec-18,Florida,Saint Petersburg,Central Ave and 58th St,1,0,N/A
1282886,22-Dec-18,Texas,San Antonio,4615 Gardendale,1,0,N/A
1282603,22-Dec-18,South Carolina,Gresham,SC 908,1,0,N/A
1294928,22-Dec-18,Colorado,Rocky Ford,N/A,1,0,N/A
1287865,21-Dec-18,Missouri,Newtown,20570 MO-139,1,0,N/A
1281105,20-Dec-18,Tennessee,Memphis,4300 block of Eastwind St,1,0,N/A
1281382,19-Dec-18,Missouri,Columbia,1000 block of Claudell Ln,1,0,N/A
1280326,18-Dec-18,Pennsylvania,Lehighton,350 Interchange Rd,1,0,N/A
1278429,16-Dec-18,Kentucky,Bowling Green,222 Moonlite Ave,1,0,N/A
1283283,16-Dec-18,North Carolina,Carthage (Whispering Pines),1900 block of Airport Rd,1,0,N/A
1280781,15-Dec-18,Oklahoma,Bartlesville,1700 block of Country Rd,1,0,N/A
1278409,15-Dec-18,Texas,Houston,13000 block of Duncum St,1,0,N/A
1278778,14-Dec-18,Missouri,Florissant,13 Holly Ln,1,0,N/A
1277231,14-Dec-18,Mississippi,Waynesboro,Mississippi Dr and Robinson St,1,0,N/A
1277643,14-Dec-18,California,Bakersfield,4200 block of Kenny St,1,0,N/A
1277170,14-Dec-18,Michigan,Roseville,16415 Dort St,1,0,N/A
1277695,14-Dec-18,Louisiana,Alexandria,3900 block of Baker St,1,0,N/A
1275012,11-Dec-18,Illinois,Round Lake,600 block of W Nippersink Rd,1,0,N/A
1274111,10-Dec-18,Louisiana,Lafayette,500 Fisher Rd,1,0,N/A
1273730,10-Dec-18,Tennessee,Nashville,449 Cedarcliff Rd,1,1,N/A
1273720,9-Dec-18,Iowa,Pella,1519 Hwy G 28,1,0,N/A
