Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1872505,7-Dec-20,Illinois,Chicago,5400 block of West End Ave,0,1,N/A
1871950,7-Dec-20,California,Oakland,2100 block of 25th Ave,0,1,N/A
1874724,7-Dec-20,Ohio,Bellefontaine,300 block of W Sandusky Ave,0,1,N/A
1871646,6-Dec-20,Kansas,Wichita,N/A,0,1,N/A
1871655,6-Dec-20,Kansas,Wichita,N/A,0,1,N/A
1873203,6-Dec-20,Texas,Killeen,2100 S WS Young Dr,0,1,N/A
1870939,6-Dec-20,Michigan,Detroit,18900 block of Dale St,0,1,N/A
1872445,6-Dec-20,Missouri,Joplin,3031 S Rangeline Rd,0,1,N/A
1871476,6-Dec-20,Connecticut,Stamford,Delaware Ave and W Board St,0,1,N/A
1870677,6-Dec-20,Wisconsin,Milwaukee,2800 block of N 76th St,0,1,N/A
1871569,6-Dec-20,Tennessee,Memphis,324 N Bellevue Blvd,0,1,N/A
1870050,5-Dec-20,Florida,Miami (Cutler Bay),18901 S Dixie Hwy,0,3,N/A
1872203,5-Dec-20,Florida,Stuart,N/A,0,1,N/A
1870108,5-Dec-20,Mississippi,Jackson,209 S Lamar St,0,2,N/A
1869478,4-Dec-20,Ohio,Columbus,300 block of Seemic Cir,0,1,N/A
1872658,4-Dec-20,South Carolina,Orangeburg,Wannamaker St,0,1,N/A
1870315,4-Dec-20,Ohio,Madison,Chapel Rd,0,1,N/A
1870281,4-Dec-20,Pennsylvania,Duke Center,Sweitzer Dr,0,2,N/A
1875470,4-Dec-20,Ohio,Cincinnati,2000 block of S Teralta Cir,0,1,N/A
1868496,3-Dec-20,Alabama,Holly Pond,N/A,0,1,N/A
1869489,3-Dec-20,Florida,Port Saint Lucie,490 NW Concourse Pl,0,1,N/A
1868794,3-Dec-20,Pennsylvania,Snow Shoe,Huckleberry Rd,0,1,N/A
1870351,2-Dec-20,Ohio,Cleveland,2200 block of E 69th St,0,1,N/A
1867864,2-Dec-20,Washington,Federal Way,35700 16th Ave S,0,1,N/A
1868785,2-Dec-20,Massachusetts,Lowell,Lawrence St,0,1,N/A
1866898,1-Dec-20,Texas,Bridge City,110 Rachal Ave,0,1,N/A
1867274,30-Nov-20,Wisconsin,Milwaukee,2800 block of N 29th St,0,1,N/A
1864868,29-Nov-20,West Virginia,Charleston,1400 block of 7th Ave,0,1,N/A
1865889,29-Nov-20,Tennessee,Franklin,230 Franklin Rd,0,1,N/A
1864614,29-Nov-20,Minnesota,Albert Lea,800 4th Ave S,0,3,N/A
1866517,29-Nov-20,Missouri,Columbia,2900 block of Leeway Dr,0,1,N/A
1865604,29-Nov-20,Georgia,Atlanta,520 Fulton St SW,0,1,N/A
1864774,29-Nov-20,Michigan,Detroit,Ewald Cir and Dexter Ave,0,1,N/A
1865549,29-Nov-20,Michigan,Lansing,3600 block of Bayview Dr,0,1,N/A
1865472,29-Nov-20,Indiana,West Lafayette,3400 block of Cheswick Ct,0,1,N/A
1865465,29-Nov-20,Michigan,Detroit,Penrod St and Whitlock Ave,0,1,N/A
1865157,29-Nov-20,Georgia,Augusta,3300 block of Tobin St,0,1,N/A
1866505,28-Nov-20,Wisconsin,Green (county),N/A,0,1,N/A
1864566,28-Nov-20,Wisconsin,Milwaukee,W Grantosa Dr and N 77th St,0,1,N/A
1864157,28-Nov-20,Florida,Cocoa,3751 N Cocoa Blvd,0,2,N/A
1863367,27-Nov-20,West Virginia,Dunbar,N/A,0,1,N/A
1863921,27-Nov-20,Illinois,Urbana,1507 E Washington St,0,1,N/A
1863790,27-Nov-20,Wisconsin,Marshfield,W County Hwy C and Derby  Ave,0,1,N/A
1863236,27-Nov-20,Indiana,Evansville,201 S Fulton Ave,0,1,N/A
1863719,27-Nov-20,Florida,Eustis,250 Ferran Park Dr,0,1,N/A
1863488,27-Nov-20,Alabama,Russellville,43 Isbell Loop,0,1,N/A
1862774,26-Nov-20,Arizona,Tucson,S 12th Ave and W Valencia Rd,0,1,N/A
1866500,26-Nov-20,Wisconsin,Waushara (county),N/A,0,1,N/A
1862683,26-Nov-20,Michigan,Grand Blanc,5800 Maplebrook Ln,0,1,N/A
1862827,26-Nov-20,North Carolina,Reidsville,294 Dover Cir,0,1,N/A
1862956,26-Nov-20,Illinois,Chicago,8000 block of S Aberdeen Ave,0,1,N/A
1863631,26-Nov-20,Louisiana,Lafayette,200 block of Verdun St,0,1,N/A
1862207,25-Nov-20,New York,Brooklyn,104-09 Glenwood Rd,0,1,N/A
1862696,25-Nov-20,Kansas,Lawrence,2400 block of Louisiana St,0,1,N/A
1860888,24-Nov-20,Michigan,Detroit,19255 Shiawassee Dr,0,1,N/A
1883960,24-Nov-20,Colorado,Longmont,10910 Turner Blvd,0,1,N/A
1866484,24-Nov-20,Wisconsin,Onalaska,N/A,0,1,N/A
1866489,24-Nov-20,Wisconsin,Richland (county),N/A,0,1,N/A
1862135,24-Nov-20,Ohio,Cleveland,E 131st St and Harvard Ave,0,1,N/A
1861453,24-Nov-20,Alabama,Decatur,1605 Beltline Rd SW,0,1,N/A
1861379,24-Nov-20,Texas,Forney,2100 block of Juniper Dr,1,1,N/A
1861270,23-Nov-20,Arkansas,Hartford,Cedar Creek Rd,1,1,N/A
1861033,23-Nov-20,West Virginia,Cedar Grove,Frozen Branch Rd,0,1,N/A
1861902,23-Nov-20,New Mexico,Santa Fe,6100 block of Monte Verde Pl,0,1,N/A
1860752,23-Nov-20,Florida,Fort Lauderdale,NW 22nd Ave and 20th St,0,1,N/A
1860404,23-Nov-20,Oregon,Portland,1300 NE 16th Ave,0,2,N/A
1862557,22-Nov-20,Wisconsin,Adams (county),N/A,0,1,N/A
1859979,22-Nov-20,Illinois,East Saint Louis,800 block of N 24th St,0,1,N/A
1861083,22-Nov-20,New York,East Northport (Elwood),N/A,0,1,N/A
1859848,22-Nov-20,Colorado,Aurora,E 12th Ave and Akron St,0,1,N/A
1861859,22-Nov-20,Michigan,Battle Creek,100 block of Surby Ave,0,1,N/A
1859077,22-Nov-20,Texas,Houston,3000 block of Barkers Crossing Ave,0,1,N/A
1862542,21-Nov-20,Wisconsin,Saint Croix (county),N/A,0,1,N/A
1861163,21-Nov-20,Indiana,Gary,4700 block of Johnson St,0,1,N/A
1860102,21-Nov-20,Alabama,Mobile,1200 block of Athey Rd,0,1,N/A
1862130,21-Nov-20,Oklahoma,Newkirk,W Canteen Rd,0,1,N/A
1859002,21-Nov-20,Minnesota,Farmington,800 block of Spruce St,0,1,N/A
1862550,21-Nov-20,Wisconsin,Washburn (county),N/A,0,1,N/A
1860542,21-Nov-20,Florida,Daytona Beach,301 S Dr Martin Luther King Jr Blvd,0,3,N/A
1857954,20-Nov-20,Arizona,Phoenix,16th St and Southern Ave,0,1,N/A
1857424,20-Nov-20,Massachusetts,Buzzards Bay (Bourne),Breakers Dr,0,1,N/A
1857402,20-Nov-20,Idaho,Caldwell,2800 block of S Montana Ave,0,1,N/A
1856107,19-Nov-20,Illinois,Chicago,7253 S Wolcott Ave,0,1,N/A
1862123,19-Nov-20,Kansas,Ulysses,1500 block of Oklahoma Ave,0,1,N/A
1857045,19-Nov-20,Kansas,Kansas City,Kansas Ave and S 12th St,0,1,N/A
1856446,19-Nov-20,Florida,Miami,22200 block of SW 103rd Ave,0,1,N/A
1856352,19-Nov-20,Pennsylvania,Philadelphia,500 block of Girard Ave,1,1,N/A
1855389,18-Nov-20,Wisconsin,Sun Prairie,2830 Hoepker Rd,0,1,N/A
1884500,18-Nov-20,Louisiana,Pineville,Rifle Range Rd,0,1,N/A
1855512,18-Nov-20,Ohio,Columbus,7310 Carson Ave,0,1,N/A
1858002,17-Nov-20,New York,Riverhead,609 Elton St,0,1,N/A
1855319,17-Nov-20,West Virginia,Charleston,128 Cora St,0,1,N/A
1854253,17-Nov-20,New York,Brooklyn,1413 Fulton St,0,2,N/A
1855102,17-Nov-20,Indiana,Evansville,100 block of Jefferson Ave,0,1,N/A
1854561,17-Nov-20,Illinois,Chicago,325 E 47th St,0,1,N/A
1854731,16-Nov-20,Texas,Fort Worth,1400 block of Weiler Blvd,0,1,N/A
1854348,16-Nov-20,Georgia,Atlanta,600 block of Oliver St,0,1,N/A
1854054,16-Nov-20,Illinois,Chicago,200 block of W 115th St,0,1,N/A
1853876,16-Nov-20,District of Columbia,Washington,1100 block of 21st St NE,0,1,N/A
1853802,16-Nov-20,Ohio,Columbus,2047 Bancroft St,0,1,N/A
1997670,15-Nov-20,Michigan,Saint Joseph (county),N/A,0,1,N/A
1853114,15-Nov-20,Florida,Miami,11802 NW 10th Ave,0,2,N/A
1853057,15-Nov-20,Washington,Tacoma,8800 block of S Sheridan Ave,0,1,N/A
1852268,14-Nov-20,Virginia,Richmond,3800 block of Guilder Ln,0,1,N/A
1851958,14-Nov-20,North Carolina,Hampstead,Hoover Rd,0,1,N/A
1852636,14-Nov-20,Indiana,Evansville,1100 block of Loft Cove Rd,0,1,N/A
1852646,14-Nov-20,Wisconsin,Milwaukee,3800 block of N 21st St,0,1,N/A
1853193,14-Nov-20,Illinois,Chicago,11900 S Wentworth Ave,0,1,N/A
1852526,14-Nov-20,Illinois,Chicago,700 block of East 105th Pl,0,1,N/A
1896404,14-Nov-20,Virginia,Colonial Beach,N/A,0,1,N/A
1852658,13-Nov-20,North Carolina,Leland,1664 Lincoln Rd NE,0,1,N/A
1851541,12-Nov-20,North Carolina,Reidsville,N/A,0,1,N/A
1850656,12-Nov-20,Michigan,Kalamazoo,Washington Ave,0,1,N/A
1849624,11-Nov-20,Texas,Dallas,I-35 E and Clarendon Dr,1,1,N/A
1849767,11-Nov-20,Missouri,Saint Louis,4100 block of E Kossuth Ave,0,1,N/A
1850288,11-Nov-20,Missouri,Saint Louis,Lalite Ave and Mimika Ave,0,1,N/A
1849744,11-Nov-20,Illinois,Chicago,243 W Pershing Rd,0,1,N/A
1849788,11-Nov-20,New York,Bronx,1704 Seward Ave,0,1,N/A
1979458,10-Nov-20,Wisconsin,Kenosha,N/A,0,1,N/A
1849236,10-Nov-20,Illinois,Chicago,4600 block of S California Ave,0,1,N/A
1850805,10-Nov-20,Washington,Lakewood,2250 Sidney Ave,0,1,N/A
1847683,9-Nov-20,Kentucky,Louisville,3400 block of W Muhammad Ali Blvd,0,1,N/A
1848168,9-Nov-20,Florida,West Palm Beach,1601 Belvedere Rd,0,1,N/A
1847065,9-Nov-20,Indiana,Indianapolis,1200 block of Racquet Club N Dr,0,1,N/A
1847596,9-Nov-20,District of Columbia,Washington,800 block of Farragut St NW,0,1,N/A
1848216,9-Nov-20,Michigan,Detroit,4200 block of Tyler Ave,0,1,N/A
1847020,9-Nov-20,North Carolina,Charlotte,E Woodlawn Rd and South Blvd,0,1,N/A
1846855,8-Nov-20,Minnesota,Minneapolis,W 24th St and Bryant Ave S,0,1,N/A
1847067,8-Nov-20,Georgia,Atlanta,2997 Campbellton Rd,1,1,N/A
1847507,8-Nov-20,West Virginia,Barboursville,6700 block of Mud River Rd,0,2,N/A
1847033,8-Nov-20,Illinois,Chicago,3700 block of W Chicago Ave,0,1,N/A
1847432,7-Nov-20,Nebraska,Omaha,N 90th St and Maple St,0,1,N/A
1851801,7-Nov-20,Florida,Fort Lauderdale,2400 Sunrise Blvd,0,1,N/A
1846066,7-Nov-20,New York,Brooklyn,E 95th St and Ave L,0,2,N/A
1846891,7-Nov-20,Mississippi,Mount Olive,Rock Hill Rd,0,1,N/A
1845181,6-Nov-20,South Carolina,Timmonsville,E Main St,0,1,N/A
1850403,6-Nov-20,Washington,Edmonds,N/A,0,1,N/A
1845679,6-Nov-20,Iowa,Cedar Rapids,4444 1st Ave NE,0,1,N/A
1845377,6-Nov-20,Texas,Houston,12330 Gulf Fwy,1,1,N/A
1844632,5-Nov-20,Pennsylvania,Uniontown,34 Millview St,0,1,N/A
1844351,5-Nov-20,Kentucky,Herndon,2500 block of Binns Mill Rd,0,1,N/A
1844808,5-Nov-20,Indiana,Indianapolis,4800 block of Oakwood Trail,0,1,N/A
1844644,5-Nov-20,Montana,Billings,105 Broadwater Ave,0,1,N/A
1844536,5-Nov-20,North Carolina,Durham,Fayetteville St and Cornwallis Rd,0,1,N/A
1844534,5-Nov-20,Alabama,Birmingham,800 block of 44th Pl S,0,1,N/A
1847900,5-Nov-20,Virginia,Bristow,12500 block of Chippenham Ct,0,1,N/A
1844490,5-Nov-20,Louisiana,Baton Rouge,7800 block of Nottingham St,0,1,N/A
1844608,5-Nov-20,Ohio,Toledo,1000 block of Harding Dr,0,1,N/A
1844689,4-Nov-20,Iowa,Dyersville,4th Avenue NE,0,1,N/A
1842978,4-Nov-20,Indiana,Losantville,6400 block of US-36,0,1,N/A
1843377,4-Nov-20,Louisiana,Baton Rouge,5600 block of Kilona Dr,0,1,N/A
1843516,4-Nov-20,Illinois,Chicago,1700 block of N Monitor Ave,0,1,N/A
1842074,3-Nov-20,Illinois,Chicago,2600 block of S Drake Ave,0,2,N/A
1842860,3-Nov-20,Pennsylvania,Philadelphia,1800 block of N 6th St,0,1,N/A
1842770,3-Nov-20,Pennsylvania,Bangor,707 American Bangor Rd,0,1,N/A
1842454,3-Nov-20,Indiana,Evansville,2800 block of S Ruston Ave,0,1,N/A
1842639,3-Nov-20,Washington,Wenatchee,Mission St and Marr St,0,1,N/A
1842609,3-Nov-20,Louisiana,Opelousas,1305 Heather Dr,0,2,N/A
1844522,3-Nov-20,New York,Patchogue,N/A,0,1,N/A
1842511,2-Nov-20,Texas,Houston,5880 Ranchester Dr,0,1,N/A
1841102,2-Nov-20,Mississippi,Senatobia,Line St,0,1,N/A
1846492,2-Nov-20,Texas,Newton (county),N/A,0,1,N/A
1841243,2-Nov-20,Maryland,Edgewood,800 block of W Spring Meadow Ct,0,1,N/A
1841831,2-Nov-20,Oregon,Redmond,2300 block of SW 20th Ct,0,1,N/A
1854489,1-Nov-20,Iowa,Akron,13184 Evergreen Ave,0,1,N/A
1852064,1-Nov-20,Kansas,Wichita,1200 block of S Water St,0,1,N/A
1840566,1-Nov-20,North Carolina,Durham,Southerland St,0,1,N/A
1840181,1-Nov-20,Minnesota,Minneapolis,N/A,0,1,N/A
1843182,1-Nov-20,Texas,Plano,N/A,0,1,N/A
1840917,1-Nov-20,Alabama,Clay,5900 block of Debbie Dr,0,1,N/A
1839849,31-Oct-20,Texas,Houston,9550 Long Point Rd,0,1,N/A
1840402,31-Oct-20,New York,Brooklyn,721 Willoughby Ave,0,1,N/A
1839597,31-Oct-20,Alabama,Birmingham,1600 Montclair Rd,0,1,N/A
1839663,31-Oct-20,New York,New York (Manhattan),130 Lenox Ave,0,3,N/A
1847503,31-Oct-20,Georgia,Fort Benning,N/A,0,3,N/A
1839816,31-Oct-20,Georgia,Atlanta,300 Ted Turner Dr NW,0,3,N/A
1839426,31-Oct-20,Minnesota,Saint Paul (Mounds View),2000 block of Oakwood Dr,0,1,N/A
1841935,31-Oct-20,Florida,Waldo,16258 NE US-301,0,1,N/A
1842350,30-Oct-20,Kansas,Great Bend,30 SE 10th Rd,0,1,N/A
1839894,30-Oct-20,Texas,Rockwall,400 block of Tubbs Rd,1,2,N/A
1838476,30-Oct-20,Minnesota,Saint Paul,1100 block of York Ave,0,1,N/A
1839018,30-Oct-20,West Virginia,Dunbar,401 16th St,0,1,N/A
1839144,30-Oct-20,Maryland,Gaithersburg,100 block of Teachers Way,0,1,N/A
1837831,29-Oct-20,Tennessee,Memphis,Berta Rd,0,1,N/A
1860724,29-Oct-20,Wisconsin,Racine,N/A,0,1,N/A
1838391,29-Oct-20,Virginia,South Boston,1900 block of Farragut Ave,0,1,N/A
1838382,29-Oct-20,Alabama,Birmingham,3228 Westbrook Dr,0,1,N/A
1838341,29-Oct-20,Florida,Daytona Beach,Roy Ave,0,1,N/A
1839879,29-Oct-20,Wisconsin,Kenosha,2900 block of 16th Pl,0,1,N/A
1837535,28-Oct-20,New York,Brooklyn,305 Atkins Ave,0,1,N/A
1836952,28-Oct-20,Minnesota,Saint Paul,Euclid St and North Maple St,0,1,N/A
1837122,26-Oct-20,Arkansas,Little Rock,9405 Lew Cir,0,1,N/A
1836313,26-Oct-20,New York,Leonardsville,NY-8,0,1,N/A
1836305,26-Oct-20,Indiana,Jeffersonville,700 block of Saratoga Dr,0,1,N/A
1834953,26-Oct-20,Michigan,Detroit,10700 block of Wayburn St,0,1,N/A
1835918,26-Oct-20,New Hampshire,Somersworth,14 1st St,0,1,N/A
1835647,26-Oct-20,Indiana,Bloomington,Dunn St and Varsity Ln,0,1,N/A
1834477,25-Oct-20,Texas,San Antonio,Old Somerset Rd,0,1,N/A
1836664,25-Oct-20,Illinois,Tinley Park,8400 block of S Brookpoint Ct,0,1,N/A
1851892,25-Oct-20,Wisconsin,Dunn (county),N/A,0,1,N/A
1834912,25-Oct-20,Michigan,Ortonville,600 block of Garland Ave,0,1,N/A
1834875,25-Oct-20,Michigan,Inkster,30000 block of Grandview St,0,1,N/A
1835632,25-Oct-20,Oklahoma,Oklahoma City,SE 44th St and S Bryant Ave,0,1,N/A
1834176,25-Oct-20,Florida,Miami (Goulds),11341 SW 216th St,0,3,N/A
1833343,24-Oct-20,Illinois,Chicago,1323 E 89th St,0,1,N/A
1833385,24-Oct-20,Missouri,Saint Louis,W Florissant Ave and E Taylor Ave,0,1,N/A
1853987,24-Oct-20,Florida,Pensacola,202 E Olive Rd,0,1,N/A
1834672,24-Oct-20,Michigan,Lake Orion,2500 Kern Rd,0,1,N/A
1833484,24-Oct-20,Pennsylvania,Lehighton,Pohopoco Dr,0,1,N/A
1832782,23-Oct-20,Tennessee,Pigeon Forge,4025 Parkway,0,1,N/A
1832715,23-Oct-20,Texas,Angleton,3602 County Rd 45,0,1,N/A
1833374,23-Oct-20,Texas,Dallas,3015 E Ledbetter Dr,1,1,N/A
1832189,23-Oct-20,Georgia,Riverdale,6900 block of Old Bethsaida Way,0,1,N/A
1833465,23-Oct-20,Texas,Houston,6700 Wanda Ln,0,1,N/A
1833450,22-Oct-20,Pennsylvania,Lewistown,123 Maitland Gardens,0,1,N/A
1831047,21-Oct-20,New York,Batavia,7690 State Street Rd,0,1,N/A
1851887,21-Oct-20,Wisconsin,Clark (county),N/A,0,1,N/A
1833014,21-Oct-20,Colorado,Loveland,E 5th St and Madison Ave,0,1,N/A
1831003,21-Oct-20,Ohio,Columbus,879 Greenfield Dr,0,1,N/A
1831464,21-Oct-20,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,1,N/A
1829871,20-Oct-20,Utah,Provo,W Center St and S 1600 W St,0,1,N/A
1831494,20-Oct-20,Wisconsin,Mitchell,Co Rd V,0,1,N/A
1828424,19-Oct-20,New York,Corona (Queens),25th Rd and 18th St,0,1,N/A
1830344,19-Oct-20,Pennsylvania,Altoona,1023 3rd Ave,0,1,N/A
1828998,19-Oct-20,Oregon,Walterville,N/A,0,1,N/A
1827642,18-Oct-20,Michigan,Detroit,9000 block of Grandville Ave,0,1,N/A
1828098,18-Oct-20,Illinois,Chicago,9400 S Wabash Ave,0,1,N/A
1829094,18-Oct-20,Pennsylvania,Sugar Grove,Rounds Hill Rd,0,1,N/A
1828056,18-Oct-20,Rhode Island,Providence,Ridge St,0,1,N/A
1828040,18-Oct-20,Louisiana,Shreveport,W 74th St and Bernstein Ave,1,1,N/A
1828810,17-Oct-20,Alabama,Mobile,100 block of Henley Ave,0,1,N/A
1827745,17-Oct-20,Illinois,Peoria,4300 W Castleton Rd,0,1,N/A
1827520,17-Oct-20,Indiana,South Bend,California Ave and N Brookfield St,0,1,N/A
1827841,17-Oct-20,Florida,Fort Lauderdale,101 NW 1st Ave,1,2,N/A
1827250,17-Oct-20,Kansas,Wichita,7700 E Kellogg Dr,0,1,N/A
1827052,16-Oct-20,Michigan,Detroit,Lenox St and E Warren Ave,0,1,N/A
1825999,16-Oct-20,California,Oakland,5800 block of Harmon Ave,0,1,N/A
1824954,15-Oct-20,Missouri,Saint Louis,8600 block of Park Ln,0,3,N/A
1825813,15-Oct-20,District of Columbia,Washington,1300 block of Alabama Ave SE,1,2,N/A
1825045,15-Oct-20,Virginia,Fredericksburg,605 Warrenton Rd,1,1,N/A
1824181,14-Oct-20,New York,Troy,Landfill Dr,0,1,N/A
1823860,14-Oct-20,Texas,Converse,Bluelake Ridge Dr,0,1,N/A
1851873,14-Oct-20,Wisconsin,Racine,N/A,0,1,N/A
1833094,14-Oct-20,Rhode Island,Wakefield (South Kingstown),371 Rose Hill Rd,0,1,N/A
1824376,14-Oct-20,Louisiana,Shreveport,4305 Illinois Ave,0,1,N/A
1825040,13-Oct-20,Mississippi,Jackson,Medgar Evers Blvd,0,1,N/A
1823516,13-Oct-20,Michigan,Montgomery,800 block of S Ray Quincy Rd,0,1,N/A
1827668,13-Oct-20,South Carolina,Orangeburg,N/A,0,1,N/A
1829364,13-Oct-20,Texas,San Antonio,San Acacia and Roosevelt Ave,0,1,N/A
1823532,13-Oct-20,Pennsylvania,Grassflat,Grassflat Ave,0,1,N/A
1823524,13-Oct-20,Georgia,Augusta,1900 block of Haynie Dr,0,1,N/A
1822850,12-Oct-20,Minnesota,Albert Lea,915 Clausen Ave,0,1,N/A
1820380,11-Oct-20,Pennsylvania,New Castle,835 Moravia St,0,1,N/A
1823717,11-Oct-20,Arizona,Yuma,231 S Main St,0,1,N/A
1820504,10-Oct-20,Indiana,South Bend,1003 Lincoln Way W,0,1,N/A
1821910,10-Oct-20,Iowa,Cedar Falls,2410 W Lone Tree Rd,0,1,N/A
1820600,10-Oct-20,Mississippi,Vicksburg,Manship St,0,1,N/A
1819584,10-Oct-20,New York,New York (Manhattan),W 125th St and Amsterdam Ave,0,1,N/A
1820219,10-Oct-20,Texas,Houston,900 block of Gray St,0,2,N/A
1822234,9-Oct-20,Kansas,Atlanta,200 block of Locust St,0,1,N/A
1819232,9-Oct-20,Illinois,Chicago,300 block of E 103rd St,0,1,N/A
1820108,9-Oct-20,California,Long Beach,1400 block of Chestnut Ave,0,2,N/A
1818445,9-Oct-20,Georgia,Jonesboro,2615 Mt Zion Pkwy,0,1,N/A
1819509,9-Oct-20,Florida,Jacksonville,3701 Winton Dr,0,1,N/A
1819961,9-Oct-20,Georgia,Savannah,N/A,0,2,N/A
1819499,8-Oct-20,Wisconsin,Cambria,N/A,0,1,N/A
1818906,8-Oct-20,Missouri,Saint Louis,Riverview Blvd and W Florissant Ave,0,1,N/A
1817614,7-Oct-20,Wisconsin,Milwaukee,3200 block of N 9th St,0,1,N/A
1817406,7-Oct-20,Florida,Jacksonville,6351 Roosevelt Blvd,0,1,N/A
1816488,7-Oct-20,Georgia,Atlanta,75 Peachtree Pl NW,0,1,N/A
1817249,7-Oct-20,Alabama,Birmingham (Hoover),2135 Centennial Dr,0,1,N/A
1816267,6-Oct-20,Texas,Houston,9050 Mills Rd,0,4,N/A
1816560,6-Oct-20,Massachusetts,Woods Hole,1 Cowdry Rd,0,1,N/A
1817408,6-Oct-20,Tennessee,Crossville,4900 block of US-70 N,0,1,N/A
1816084,6-Oct-20,Tennessee,Memphis,Rocky Ridge Dr,0,1,N/A
1816199,6-Oct-20,Virginia,Collinsville,1800 block of Virginia Ave,0,2,N/A
1818408,6-Oct-20,Pennsylvania,Meadville,Peppers Trailer Ct,0,1,N/A
1815593,5-Oct-20,Texas,Channelview,15740 East Fwy,0,1,N/A
1816311,5-Oct-20,California,Fillmore,1000 block of Meadowlark Dr,0,1,N/A
1815242,4-Oct-20,Maryland,Saint Inigoes,17211 Bramble Way,0,1,N/A
1815051,4-Oct-20,West Virginia,Huntington,709 Jackson Ave,0,1,N/A
1814186,4-Oct-20,North Carolina,Greensboro,5601 N Church St,0,1,N/A
1815726,4-Oct-20,Maine,North Washington,N/A,0,1,N/A
1814482,4-Oct-20,Virginia,Richmond,2100 block of Accommodation St,0,1,N/A
1813639,3-Oct-20,Texas,Houston,10100 Forum Park Dr,0,1,N/A
1813807,3-Oct-20,Idaho,Meridian,1900 N Records Ave,0,1,N/A
1813432,3-Oct-20,Georgia,Augusta,3450 Wrightsboro Rd,1,1,N/A
1812940,3-Oct-20,Missouri,Saint Louis,1200 block of 14th St,1,2,N/A
1816151,2-Oct-20,Idaho,Garden Valley,N/A,0,1,N/A
1813263,2-Oct-20,Minnesota,Minneapolis,2100 block of James Ave N,0,1,N/A
1814976,2-Oct-20,South Carolina,Burton,Ramsey Loop,0,1,N/A
1812187,2-Oct-20,California,Los Angeles,1310 W Imperial Hwy,0,1,N/A
1813483,1-Oct-20,North Carolina,Huntersville,8900 Block of Pinnacle Cross Dr,0,1,N/A
1811571,1-Oct-20,Tennessee,Memphis,2611 S Mendenhall Rd,0,1,N/A
1812234,1-Oct-20,Minnesota,Duluth,2200 block of W Arrowhead Rd,0,1,N/A
1812836,1-Oct-20,Mississippi,West Point,Dunlap Rd and Gallop Rd,0,1,N/A
1811877,1-Oct-20,Illinois,Chicago,11600 block of S Halsted St,0,1,N/A
1811722,30-Sep-20,Georgia,Bowman,Rehoboth Rd,0,1,N/A
1812880,30-Sep-20,Washington,Selah,1100 block of W Goodlander Rd,0,1,N/A
1809618,29-Sep-20,Virginia,Richmond,1402 Jennie Scher Rd,0,1,N/A
1811413,29-Sep-20,Maryland,Mardela Springs,24000 block of Main St Extension,0,1,N/A
1814889,29-Sep-20,Indiana,Portage,I-90,0,1,N/A
1809365,29-Sep-20,Michigan,Flint,600 block of Crawford St,0,1,N/A
1810175,29-Sep-20,South Carolina,Georgetown,Sabine Dr,0,1,N/A
1809810,29-Sep-20,South Carolina,Georgetown,Carnell Loop,0,1,N/A
1811647,28-Sep-20,North Carolina,Pinehurst,Juniper Creek Blvd,0,1,N/A
1808916,28-Sep-20,Ohio,Springfield,N/A,0,1,N/A
1809564,27-Sep-20,Texas,San Antonio,1603 Montana St,0,1,N/A
1807524,27-Sep-20,California,Bakersfield,5500 block of Norris Rd,0,1,N/A
1808603,27-Sep-20,Texas,Houston,5625 Antoine Dr,0,1,N/A
1807105,27-Sep-20,Virginia,Norfolk,N/A,0,1,N/A
1809689,27-Sep-20,California,Stockton,7000 block of Tristan Circle,0,1,N/A
1807096,27-Sep-20,Tennessee,Nashville,619 Millwood Dr,0,4,N/A
1807438,26-Sep-20,New Hampshire,Concord,29 Bog Rd,0,1,N/A
1806751,26-Sep-20,Michigan,Roseville,1700 block of Ivanhoe St,0,1,N/A
1806642,26-Sep-20,Indiana,Indianapolis,4980 S East St,0,1,N/A
1809815,26-Sep-20,Texas,Waxahachie,2000 Civic Center Dr,0,1,N/A
1805426,25-Sep-20,North Carolina,Clayton,100 block of Smart Ct,0,1,N/A
1826046,25-Sep-20,Texas,Houston,12810 Gulf Fwy Ste B,1,1,N/A
1806727,25-Sep-20,Iowa,Waterloo,N/A,0,1,N/A
1805461,24-Sep-20,Texas,San Antonio,Perrin Beitel Rd and Thousand Oaks Dr,0,1,N/A
1804918,24-Sep-20,Connecticut,Norwalk,N/A,0,1,N/A
1806055,24-Sep-20,Oklahoma,Pauls Valley,Airline Rd,0,1,N/A
1804782,24-Sep-20,South Carolina,Greenwood,Foundry Rd,0,1,N/A
1804539,23-Sep-20,Georgia,Griffin,N Hill St and Kentucky Ave,0,1,N/A
1803236,23-Sep-20,New York,Bronx,325 E 143rd St,0,1,N/A
1803826,23-Sep-20,Massachusetts,Springfield,Austin St,0,1,N/A
1804601,23-Sep-20,Alabama,Mobile,2400 block of Octavia Dr S,0,1,N/A
1803102,22-Sep-20,South Carolina,Charleston,364 King St,0,1,N/A
1802948,22-Sep-20,Illinois,Chicago,1548 S Sawyer Ave,0,1,N/A
1803771,22-Sep-20,Mississippi,Hattiesburg,6518 US-49,0,2,N/A
1802578,22-Sep-20,North Carolina,Durham,Guess Rd and Horton Rd,0,1,N/A
